Nom du Produit,Prix,Spécifications
"Honor X7b 6.8"" (256GB / 6GB jusqu'à 12Go ) Snapdragon 680 - 6000 mAh - 108 MP- Silver",1949.0,"Mémoire interne : 256Go Mémoire RAM : 6 + 6 Go Écran IPS LCD de 6,8″ Batterie 6000 mAh poids de 199 g"
Nokia TÉLÉPHONE PORTABLE 150 2023 - NOIR,339.0,Double sim Couleur disponible en stock  Nokia 150 4g
Motorola moto G84 5G 256Go 12Go rouge,2450.0,memoire : 256Go Ram : 12 Go processeur : snapdragon 695 5g batterie : 5000 mah  fast charge 30 watts
"Logicom Smartphone Double Sim Le Five, 2Go de RAM et 16 Go de ROM, Écran 5""",645.0,"Grâce à son format compact avec l’écran 5'' et la reconnaissance faciale, Le Five est équipé d’une batterie 2300 mAh pour prolonger le plaisir Design moderne : téléphones portables équipés de fonctions avancées, navigation Internet, lecture vidéo, musique, jeux vidéo, courrière électronique, légère avec une bonne prise en main Garder les moments forts : avec l’appareil photo de ce smartphone vous pouvez prendre vos amies, vos familles en photos, la mémoire interne de 16 Go est suffisante pour stocker les photos et vidéos de vos moments forts Spécificités : Double Nano SIM (Micro/Nano) Support carte SDHC (jusqu’à 64 Go) non incluse, 2Go (RAM), 16Go (ROM), appareil photo avant et arrière : 5 Mpx avec auto-focus"
"XIAOMI Redmi 13 - 6,79"" - 6+128 - Noir",1849.0,"Processeur : MediaTek Helio G91-Ultra Processus : 12 nm, octa-core RAM: 6 Go  ROM: 128 Go Écran : DotDisplay FHD+ de 6,79 pouces Résolution : 2460 x 1080"
"XIAOMI Redmi 12 Amoled 6,79″ (8Go, 128Go) MediaTEK HELIO G88 - 50MP- Bleu",1899.0,"RAM: 8Go ROM :128Go Taille : 6.79"" Résolution :1080 x 2400 pixels"
"Nokia 5.1 Plus Telephone 5.8""HD 4G+ 32Gb Ram 3Go-Double SIM 3060mAh-13MP-Black",1095.0,"Conception Couleurs Noir Taille 149.51x71.98x8.096mm RÉSEAU ET CONNECTIVITÉ La vitesse du réseau LTE Cat 4 WiFiA/b/g/n/ac Bluetooth® 4.2 GPS/AGPS/GLONASS/BDS/Galileo Performance Système d'exploitation Android 9 Pie⁴ RAM3 GO CPU MediaTek Helio P60 (4 x A73 1.8GHz + 4 x A53 1.8GHz) STOCKAGE Mémoire interne 32 GB Emplacement pour carte MicroSD Prise en charge jusqu'à 400 go AUDIO Connecteur 3.5mm prise casque Haut-parleurs Enceinte simple, ampli + Micros2 micros  AFFICHAGE Taille5.8'' RésolutionHD + Rapport d'aspect 19:9 Matériel 2.5D Verre CAMÉRA Caméra principale Double Main: 13 MP PDAF, f/2 + 5 MP capteur de profondeur, flash LED Caméra frontale8 MP FF, f/2.2, 80.4 FoV CONNECTIVITÉ Type de câbleUSB Type-c Capteurs Capteur de lumière ambiante, capteur de proximité, accéléromètre, Gyroscope, capteur d'empreintes digitales BATTERIE Type de batterie Intégré 3060 mAh"
"Tecno Spark 20 Pro - 6,7'' IPS LCD 120Hz (256Go / 8GB jusqu'à 16 Go) Helio G99 - Noir",2070.0,"Affichage : 6,7″ Mémoire : 256 Go   Ram       : 8 Go Caméra arrière : 108 MP double Caméra selfie : 32MP Système d'exploitation : Android 13 Batterie : 5 000 mAh"
"XIAOMI Redmi Note 13 PRO (8Go, 256Go) Mediatek G99-Ultra- 200MP-Vert",3150.0,"Batterie:5100mAh Mémoire vive:8GB M'moire : 256 GB appareil photo principal :200MP & 8MP & 2MP caméra frontale:16MP Vitesse du processeur:4 x 2.4GHz & 4 x 1.95GHzvs13.14GHz Taille d'écran:6.67"""
"Samsung Galaxy A13 6.6"" LTE 4GB RAM + 64GB ROM 50 Mpx -WHITE",1739.0,"Poids (g): 195 Durée Lecture Audio (heures): Jusqu'à 94 Processeur: 2GHz Type de CPU: Octa-Core l’écran Infinity-V de 6,6"" FHD+ Appareil photo principal 50 MP Appareil photo frontal 8 MP Batterie de 5 000 mAh RAM: 4GB ROM: 64GB"
"Apple iPhone 15 Pro Max 1TB Titane Noir 6,7"" Bouton Action A17 Pro 8GB RAM iOS 17",21575.0,TAILLÉ DANS LE TITANE  PUCE A17 PRO QUI CHANGE LA DONNE PUISSANT SYSTÈME PHOTO PRO  BOUTON ACTION PERSONNALISABLE CONNECTIVITÉ PRO 
"Nokia Dual Sim Keypad Mobile, radio FM sans fil, Bluetooth, lecteur MP3",289.0,"Écran QVGA de 2,4 pouces.         Résolution : 320 x 240 pixels.          Caméra VGA AVEC FLAS.       Bluetooth 3.0.                      Batterie amovible 1020 mAh.                jusqu'à 19,4 heures/23,4 jours.  double carte SIM.  "
"Infinix Smart 7 HD 6.6"" (64GB / 2GB jusqu'à 4Go ) 5000mAH - Black",980.0,"ROM : 64 GO RAM :  2 Go  TAILLE : 6,6"" Résolution : 720*1612 Caméra frontale : 5 MP Caméra dorsale : Triple Caméra 8 MP  Batterie : 5000mAh"
"Itel P55 24GB(8+16GB)/256GB, 50MP, 6.6” HD+ 90Hz, 18W, Moonlit Black",1412.0,RAM 24GB(8+16GB) ROM 256GB  Fast Charge 18W  i-Boost Booster de Jeu Caméra 50MP AI Écran 6.6” de 90Hz : Expérience Utilisateur plus Fluide Batterie 5000mAh charge 18W NFC Fast Connected Design Innovant
Nokia Téléphone 5310-Dual Sim Appareil photo VGA flash-noir/ rouge (2020),275.0,Radio FM et lecteur MP3 Deux haut-parleurs avant Durée de vie prolongée de la batterie Couleur noir 
Logicom Téléphone portable Le KAY 284 4G,479.0,"Couleur disponible en stock Téléphone portable LOGICOM – Système d’exploitation : KaiOS Ecran : 2.8″ (320 x 240 pixels) – Caméra : 1.2MP – Carte mémoire Jusqu’à 32Go Réseaux : 3G, 4G – Dual Sim – Bluetooth : 4.2 – Port USB : Micro USB 2.0 – Port jack 3.5mm – Batterie : 2000 mAh Couleur disponible en stock"
Itel S24 8+8GB + 256GB - 108MP - Processeur G91 - 6.6” HD+ 90Hz - Dawn White,1599.0,Extension de RAM 16GB (8+8GB) ROM 256GB 108MP Caméra Ultra-Claire Processeur G91 Ecran 6.6” Affichage Perforé Dynamic Bar Batterie 5000mAh Type-C 18W  itel OS 13
"Samsung Galaxy A35 - 6.6"" – 8 GB RAM + 256 GB ROM - Violet",4490.0,"Poids (g): 209 Vitesse CPU: 2,4 GHz, 2 GHz Type de processeur: Octa-Core Résolution (affichage principal): 1080 x 2340 (FHD+) Caméra arrière - Résolution (multiple): 50,0 MP + 8,0 MP + 5,0 MP Caméra frontale - Résolution: 13,0 MP Mémoire (Go): 8 Stockage (Go): 256"
"Apple iPhone 15 Pro Max 256 Go - Titane Black - Ecran OLED 6.7"" inch - 8 Go RAM - New",14400.0,"Apple iPhone 15 Pro Max STOCKAGE : 256 Go  ÉCRAN AVANCÉ : L’écran Super Retina XDR 6,7″ avec Pro Motion pousse les taux de rafraîchissement à 120 Hz pour livrer des performances graphiques exceptionnelles lorsque c’est nécessaire. Dynamic Island vous permet de garder un œil sur vos alertes et Activités en direct. Et l’écran toujours activé reste visible en permanence, même verrouillé. Vous pouvez le consulter d’un simple coup d’œil, sans avoir besoin de le toucher.  RAM : 8 Go PUCE A17 PRO QUI CHANGE LA DONNE : Grâce à un GPU de niveau Pro, les jeux mobiles sont remarquablement immersifs, avec des environnements détaillés et des personnages réalistes. La puce A17 Pro est remarquablement économe en énergie et offre une incroyable autonomie d’une journée.  BOUTON ACTION PERSONNALISABLE : Le bouton Action est un raccourci vers votre fonctionnalité préférée. Mode Silence, Appareil photo, Dictaphone, Raccourci... Configurez celle de votre choix et appuyez de façon prolongée pour déclencher l’action souhaitée.  Produit Neuf  Garantie 1an Internationale"
"Honor X7b 6.8"" (256GB / 6GB jusqu'à 12Go ) Snapdragon 680 - 6000 mAh - 108 MP- Green",1970.0,"Mémoire interne : 256Go Mémoire RAM : 6 Go Écran IPS LCD de 6,8″ Batterie 6000 mAh poids de 199 g"
Samsung Galaxy A54 - 6.4” FHD+ - 8GB + 256GB - 5000 mAh - Awesome Lime,4170.0,"Ecran Infinity-O FHD+ de 6,4 pouces La batterie: 5 000 mAh RAM: 8GB ROM: 256GB"
"Honor X8b 6.7"" (512Go / 8GB jusqu'à 16Go) Snapdragon 680 - 108MP/50MP- Glamorous Green",3199.0,"Mémoire interne : 512Go Mémoire RAM : 8 Go Amoled de 6,7″ Batterie 4500 mAh poids de 166 g"
"Samsung Galaxy S22 Ultra 6,8"" (8 Gb Ram - 128 Gb) Phantom Blanc - Remis à neuf",6999.0,"Display : ""6.8’’ QHD+ (3,088x1,440, 500 ppi)/ Dynamic AMOLED 2X (1~120Hz)"" Camera Rear : Super Clear Glass on the rear camera Ultra Wide : 12MP(2PD) F2.2  Wide (Super clear lens) : 108MP PDAF OIS  F1.8  Tele1(3x) : 10MP(2PD) OIS F2.4  Tele2(10x) : 10MP(2PD) OIS F4.9 Laser AF"" Camera Front : 40MP(PD) F2.2 Water & Dust Resistance : IP68 (1.5 m & 30 min) Security : Ultrasonic Fingerprint Processor : Snapdragon® 8 Gen 1 (4nm) RAM : 8 GB Internal Storage : 128 Gb microSD : N/A Battery : 5,000mAh Charging : ""Super Fast Charging 45W, Faster Wireless Charging 15W, Wireless PowerShare"" Special feature : S Pen Video Enhancement : HDR 10+ with Dynamic Tone Mapping Audio Enhancement : Stereo Speakers, Dolby Atmos Mobile Payment : Samsung Pay(NFC) Dimensions : 77.9 x 163.3 x 8.9 mm Weight : 228g Produit Remis à neuf Garantie : 6mois"
Samsung Galaxy A54 5G - 6.5'' - (8GB - 256GB) -50MP+12MP+5MP+/32MP - Vert,4680.0,"Affichage: 6,5 ""Super AMOLED Mémoire: 8 Go de RAM + 256 Go internes Appareil photo: 50MP + 5MP + 5MP + 12MP arrière, caméra frontale 32MP CPU: Octa Core (Quatro 2,3 GHz + Quatro 1,7 GHz) OS: Android 10.0; One UI 2 Batterie: batterie Li-Po 5000 mAh non amovible 5G"
"Apple iPhone XR, 6.1"", 128Go + 3Go - Red - Remis à Neuf",3650.0,"Écran Liquid Retina 6.1"" HD (828 x 1792 pixels), Stockage : 128 Go Ram ; 3Go iOS 12 Face ID Remis à Neuf"
"XIAOMI Redmi Note 13 PRO (12Go, 512Go) Snapdragon 7s Gen2 - 200MP- Violet",3700.0,"batterie:5100mAh Mémoire vive:  12 GB M'moire : 512 GB appareil photo principal :200MP & 8MP & 2MP caméra frontale:16MP Vitesse du processeur:4 x 2.4GHz & 4 x 1.95GHzvs13.14GHz Taille d'écran:6.67"""
Logicom Le Smart-téléphone mobile. Skay 243,399.0,Le débit d'absorption spécifique (DAS) local quantifie exposition de l'utilisateur aux ondes électromagnétiques de l'équipement concernée. Le DAS maximal autorisé est de 2W/kg pour la tête et le tronc et de 4WA pour les membres. The local absorption rate spécifique SARI quantifie the user's exposure to the electromagnetic waves of the equipment concerned. The maximum permitted and think and 4W/kg for the limbs SAR is 2W for the head La tasa de absorción especifica (SAF) local la exposición del usuario a las ondas electromagnéticas del equipo en cuestión. El SAR maximo permitido es de 2W/kg para la cabeza y el tronco y de 4Wg para las extremidades Din lokale spelische Absorptionsrate (SAR) quantiziert die Exposition des Benutzers gegenüber den elektromagnetischen Wellen der betreffenden Geräte. Der maximal zulässige SAR-Wert beträgt 2 W/kg für Kopf und Rumpf und 4 W/kg für die Gliedmaßen De lokale specifieke absorptiesheshed (SAR) kwantificeert de blootstelling van de gebruiker aan de elektromagnetische golven van de betrokken apparatuur. De maximaal toegestane SAR is 2WA voor het hoofd en de romp en 4W/kg voor de ledematen.
"Apple iPhone 11 128GB Noir 6,1"" Black A13 Bionic iOS Retina HD 4GB RAM Garantie 1 an",6475.0,"Processeur A13 Bionic avec 4Gb de RAM. Capteur Face ID amélioré. Ecran LCD Liquid Retina HD de 6,1"" Double appareil photo ultra grand-angle et grand-angle 12 Mpx Caméra avant TrueDepth 12 Mpx avec mode Portrait, vidéo 4K et ralenti  "
"Samsung Galaxy A25 5G 6.3"" (8GB RAM + 256GB ROM) - 50 Mpx - Bleu",3450.0,"Taille : 6.3"" Résolution (Ecran principal) : 1080 x 2340 (FHD+) Technologie (Ecran principal) : Super AMOLED Résolution caméra arrière (Multiple) : 50.0 MP + 8.0 MP + 2.0 MP Résolution caméra frontale : 13.0 MP Mémoire (Go) : 8 Go Stockage (Go) : 256 Go Système d'exploitation : Android Capacité de la batterie (mAh, Typique) : 5000"
"Nokia C10 Telephone 6.5""HD 3G+ 32Gb Ram1Gb-Double SIM 3000mAh-5MP-Grand Ecran-Grey",879.0,"Version Systéme : Android 11 (édition Go) SYSTEME D’EXPLOITATION : Android PROCESSEUR : Quad-core Référence Processeur : Cortex-A7 1,3 GHz MEMOIRE : 1GB STOCKAGE : 32GB TAILLE DE L’ECRAN : 6,52 pouces Ecran : LCD IPS, 400 nits (typique) Résolution Ecran : 720 x 1600 pixels, rapport 20:9 (densité d’environ 269 ppp) APPAREIL PHOTO : 5 mégapixels, f/2,2 CAMÉRA SELFIE : 5 mégapixels, f/2,2 Capteurs Accéléromètre, proximité USB microUSB 2.0 Batterie : Li-Ion 3000 mAh Poids : 191 g Couleur Grey"
"XIAOMI Redmi Note 13 PRO (12Go, 512Go) Mediatek G99-Ultra- 200MP-Noir",3690.0,"batterie:5100mAh Mémoire vive: 12 GB M'moire : 512 GB appareil photo principal :200MP & 8MP & 2MP caméra frontale:16MP Vitesse du processeur:4 x 2.4GHz & 4 x 1.95GHzvs13.14GHz Taille d'écran:6.67"""
"Infinix Smart 8 6.6"" (128GB / 4GB jusqu'à 8Go ) 5000mAH - IPS LCD 90Hz - Noir",1240.0,"Ecran 6.6 LCD IPS (1080 x 2408 Pixels) Mémoire RAM: 4 Go - Stockage: 128 Go Apareil Photo Arriére: Dual ; 13 MP, f/1.8, (wide) , Frontale : 8 MP, f/2.0, (wide)  Processeur: Mediatek Helio G25 (12 nm) Batterie: Li-Ion:  5200 mAh  Systéme d'exploitation: Android 13  Capteur : Empreinte digitale (montée à l'arrière), accéléromètre, proximité, boussole Garantie: 1 an"
"XIAOMI Redmi Note 13 Amoled 120Hz 6,67″(8Go,256Go) Snapdragon 685 - 108MP/8 MP- Vert",2420.0,"Système d’exploitation Android 8 Giga de Ram , 256 Giga de Rom Ecran 6.67 Pouces Connexions USB Bluetooth Distance focale USB Type C Résolution fixe effective 10 Caractéristiques spéciales Caméra 50MP Garantie constructeur Garantie de 1 An."
"Tecno Spark 20 - 6,6'' 90Hz (256Go / 8GB jusqu'à 16 Go) Helio G85 - Cyber White",1480.0,"Affichage : 6,6″ Mémoire : 256 Go   Ram       : 8 Go Caméra arrière : 50 MP double Caméra selfie : 32MP Système d'exploitation : Android 13 Batterie : 5 000 mAh"
Nokia 105 Bleu (Blue) Double SIM,145.0,"Radio FM Batterie de 800 mAh Lampe de poche Écran TFT de 1,77 pouces"
"Apple iPhone 15 Pro Max 512GB Titane Naturel 6,7"" 8GB RAM Europe",21999.0,iPhone 15 Pro Max STOCKAGE : 512 Go  RAM : 8 Go PUCE A17 NEW ( EUROPE ) Garantie 1an Internationale
"Apple iPhone 14 Pro 256 Gb Violet 6.1"" Deep Purple 6Gb RAM Dynamic Island - New",12999.0,"Écran Super Retina XDR de 6.1"" Pouces avec Pro-Motion et écran toujours activé Dynamic Island, une manière inédite et magique d’interagir avec votre iPhone Appareil photo principal 48 Mpx pour une résolution jusqu’à 4x supérieure Mode Cinématique, désormais en 4K Dolby Vision jusqu’à 30 i/s Mode Action, pour des vidéos stables et fluides lorsque vous êtes en mouvement Détection des accidents, une technologie de sécurité vitale qui appelle les secours pour vous Autonomie d’une journée entière et jusqu’à 29 heures de lecture vidéo A16 Bionic, la puce de smartphone ultime. Connectivité 5G ultra rapide Design conçu pour durer avec Ceramic Shield et résistance à l’eau iOS 16 qui offre encore plus d’options de personnalisation et multiplie les moyens de communiquer et de partager Stockage 256GB / 6GB Ram Produit Neuf"
"Apple iPhone 12 Pro Max 256 GB, 6,7"", 6Gb RAM - 5G - Bleu Pacifique- Remis à Neuf",8990.0,"Grand Ecran 6,7"" Meilleur Camera de iPhone De Tous Les Generations Grand Batterie Pour Une Longue Temp De Vie Tres Rapide Grace a Processeur A14 Bionic et 6Gb de RAM 5G Pour Une Connectivité Tres Rapide Technologie de Magsafe"
"Tecno Spark 20 - 6,6'' 90Hz (256Go / 8GB jusqu'à 16 Go) Helio G85 -Gravity Black Bleu",1499.0,"Affichage : 6,6″ Mémoire : 256 Go   Ram       : 8 Go Caméra arrière : 50 MP double Caméra selfie : 32MP Système d'exploitation : Android 13 Batterie : 5 000 mAh"
"XIAOMI Redmi Note 13 6,6"" Amoled 120Hz (6Go, 128Go)Snapdragon 685 (6 nm) - 108MP- Green",2199.0,"RAM: 6Go ROM :128Go Taille : 6.67"" Résolution :1080 x 2400 pixels"
"Infinix Smart 8 6.6"" (128GB / 4GB jusqu'à 8Go ) 5000mAH - IPS LCD 90Hz - Noir",1190.0,"ROM : 128 GO RAM :  4 Go  TAILLE : 6,6"" Résolution : 720*1612 Caméra frontale : 8 MP Caméra dorsale : Triple Caméra 13 MP  Batterie : 5000mAh"
"Honor X5 Plus 6.5"" (4GB - 64GB) LCD 90Hz - 5200 mAh - 50MP- Noir",1199.0,"Mémoire interne : 64Go Mémoire RAM : 4 Go de RAM Écran TFT LCD de 6,56″ Batterie 5200 mAh poids de 188 g"
"Infinix HOT 40 - 6.7"" (256Go ROM / 8GB jusqu'à 16Go) Helio G88 - 50MP - 5000 MAh - Bleu",2099.0,"ROM : 256 GO RAM : 8 GO jusqu'à 16 Go TAILLE : 6,7"" Caméra frontale : 32 MP Caméra dorsale : Triple Caméra 50 MP  Batterie : 5000mAh"
"Samsung A55 6,6'' - 8GB RAM + 256GB ROM – LILAC",5490.0,"Batterie à charge ultra rapide de 5 000 mAh (typique) Ecran FHD+ Super AMOLED de 6,6 pouces RAM: 8GB ROM: 256GB Processeur 2.75GHz, 2GHz Résolution (Afficheur principal) 1080 x 2340 (FHD+) Technologie (Afficheur Principal) Super AMOLED Type de CPU Octa-Core"
Nokia BM5310 2G GSM Bluetooth caméra vidéo petit téléphone portable,259.0,Double SIM Micro-USB 1200 mAh
"Honor X9b 5G 6.7"" (8GB jusqu'à 16Go -256GB) -Snapdragon 6 Gen 1-108MP- Sunrise Orange",3699.0,Mémoire interne : 256Go Mémoire RAM : 8 Go Écran AMOLED 120Hz  Batterie 58000 mAh poids de 185 g
"ZTE Smartphone 4G 6.75"" Gsm-Dual Sim-50MP-256GB-Ram 14GB-Empreinte Blade V50-Bleu",1499.0,"Marque     ZTE Date de sortie mars 2024 Poids 204 g (7.20 oz) Dimensions 167.4 x 76 x 8.3 mm (6.59 x 2.99 x 0.33 in) SIM  Dual SIM (Nano-SIM, dual stand-by) Type d'écran IPS LCD, 90Hz Résolution d'écran     720 x 1600 pixels, 20:9 ratio (~260 ppi density) Système d'exploitation Android 13 Processeur Octa-core (2×1.6 GHz Cortex-A75 & 6×1.6 GHz Cortex-A55) Ram 14 GB Stockage interne 256 GB Caméra principale 50MP LED flash, HDR, panorama Caméra selfie 8 MP, (wide) WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band Bluetooth 5.2, A2DP, LE USB USB Type-C 2.0 Accelerometer, Fingerprint (side-mounted), PROXIMITY Batterie mAh Li-Po 5200 mAh, non-removable"
Huawei nova 9 SE 8GB+128GB Midnight Black,2899.0,Système de caméra haute résolution 108 MP 8GB RAM 128GB ROM Plus GIFT HUAWEI PACKAGE
"Samsung Galaxy A34 5G 6,6"" - 8GB + 128GB - Awesome Graphite",3249.0,"Processeur 2.6 GHz, 2 GHz Type de CPU Octa-Core Stockage (GB) 128 RAM (GB) 8 Poids (g) 199"
Infinix HOT 40i - IPS LCD 90Hz (128Go ROM / 4GB jusqu'à 8 Go) - 50MP - Starlit Black,1340.0,ROM : 128 GO RAM :  4 Go Résolution : 720*1612 Caméra frontale : 32 MP Caméra dorsale : Triple Caméra 50 MP  Batterie : 5000mAh
Nokia 5310 Noir/Rouge,249.0,"Système d'exploitation : série 30+ Appareil photo : VGA avec flash Batterie 1200 mAh Écran QVGA 2,4"" Mémoire : 0,016 Go"
"XIAOMI Redmi 12 Amoled 6,79″ (8Go, 256Go) MediaTEK HELIO G88 - 50MP- Bleu",1890.0,"RAM: 8Go ROM :256Go Taille : 6.79"" Résolution :1080 x 2400 pixels"
Oukitel WP32 128Go 4Go Noir smartphone robuste,1300.0,Stockage : 128Go Ram : 4Go Écran : 5.93 pouces  Batterie : 5800 mah
"Samsung Galaxy S22 normal - Phantom Black - Écran 6.1"" - 8Go Ram 256Go Dual Sim - Neuf",5450.0,"Processeur : Snapdragon 8 Gen 1 Système : Android 12 (surcouche Samsung One UI 4.1) Ecran : Infinity-O 6.6 pouces, résolution Full HD+ de 1080 x 2340 pixels, 393 ppp, 120 Hz adaptatif, Dynamic AMOLED 2x, Gorilla Glass Victus+, Filtre de lumière bleue, HDR10+ RAM : 8 Go APN principal : Triple capteur 50 MP (Dual Pixel, OIS, ouverture f/1.8) + 12 MP (grand angle 120°, ouverture f/2.2) + 10 MP (téléobjectif, OIS, zoom optique x3, Space Zoom x30, ouverture f/2.4), Intelligence Artificielle, stabilisation optique, optimiseur de scène, cadrage professionnel intelligent, vidéo 8K 24 fps / 4K 60 fps APN frontal : 10 MP, ouverture f/2.2, autofocus, HDR10+, contrôle par mouvement, contrôle vocal, vidéo 4K 60 fps Stockage : 256 Go Connectivité : 5G LTE, NFC, Bluetooth 5.0, GPS, GLONASS, Beidou, Galileo, Wi-Fi 6E (2.4/5/6 GHz), lecteur d’empreinte ultrasonique sous l’écran, reconnaissance faciale, USB Type C Batterie de 4500 mAh compatible charge rapide 45W, charge sans fil 15W Dimensions : 157.4 x 75.8 x 7.6 mm pour 194 g Smartphone 6,1"" AMOLED 120 Hz FHD+ Réseau 5G Processeur Exynos 2200 RAM 8 Go LPDDR5 Caméra principal 50 MP NFC/Bluetooth 5.0"
